Order_ID,Product,Vendor,Region,Country,Shipment_Mode,Order_Value_USD,Country_Risk_Index,Risk_Reason_Geo,Natural_Disaster_Risk,Climate_Zone_Detail,Supplier_Credit_Rating,Financial_Risk_Reason,DPO_Impact_Days,Cost_Competitiveness,Is_Late,Delay_Days,Delay_Root_Cause,Order_Accuracy_Rate,Capacity_Utilization,Defect_Rate,Defect_Flag,Defect_Root_Cause,Audit_Status,Regulatory_Compliance,ESG_Score,Responsiveness_Score,Innovation_Index,Collaboration_Index,Relationship_Issue
PO-20242269,Auto Parts,Asia_Tech_1,Region_Asia_Pacific,Thailand,Sea,271346,51,None,Low,Safe Zone,BB,Credit Downgrade,64,93,1,7,Customs Hold,97,58,0.024454576441294607,0,Perfect,Certified,Pass,59,94,3.6,2.8,Slow Response
PO-20242270,Rubber,Asia_Tech_2,Region_Asia_Pacific,Thailand,Sea,420406,56,None,Low,Safe Zone,AA,Stable,81,101,1,13,Port Congestion,95,51,0.019754867875032972,0,Perfect,Certified,Pass,56,95,8.6,8.3,Good Standing
PO-20242271,Chemicals,Euro_Ind_4,Region_EU_Central,Netherlands,Air,311855,5,None,Low,Safe Zone,AA,Stable,76,97,1,13,Machinery Breakdown,96,87,0.019997703179517438,0,Perfect,Certified,Pass,57,80,3.3,5.1,Good Standing
PO-20242272,Microchips,Asia_Tech_2,Region_Asia_Pacific,Japan,Sea,247597,18,None,Low,Safe Zone,A,Stable,37,98,1,12,Customs Hold,94,55,0.0057619330661335955,0,Perfect,Certified,Pass,98,75,6.7,8.0,Good Standing
PO-20242273,Fruit,LatAm_Logistics_2,Region_LatAm_South,Chile,Air,451436,61,Border Closure,Low,Safe Zone,AA,Stable,51,99,1,16,Labor Strike,100,77,0.003267335461963908,0,Perfect,Certified,Pass,97,81,4.2,6.0,Good Standing
PO-20242274,Corn/Wheat,US_Supply_Co_1,Region_US_East,USA,Air,312432,22,None,Low,Safe Zone,BBB,Stable,45,98,0,0,On Time,99,52,0.015081184557494255,0,Perfect,Certified,Pass,92,93,2.9,4.3,Good Standing
PO-20242275,Bananas/Fruit,US_Supply_Co_2,Region_US_East,Costa Rica,Land,488519,20,None,Low,Safe Zone,BB,Merger Uncertainty,69,98,0,0,On Time,97,82,0.006634695904136701,0,Perfect,Certified,Pass,82,97,10.0,5.9,Good Standing
PO-20242276,Furniture,Euro_Ind_3,Region_EU_Central,Poland,Air,292438,8,None,Low,Safe Zone,AAA,Stable,87,96,1,5,Labor Strike,96,47,0.012664418229226508,0,Perfect,Certified,Pass,96,94,2.0,6.5,Good Standing
PO-20242277,Medical Devices,US_Supply_Co_2,Region_US_East,USA,Land,247479,6,None,Low,Safe Zone,BBB,Stable,81,95,0,0,On Time,96,56,0.01713425033621495,0,Perfect,Certified,Pass,90,80,2.2,8.7,Good Standing
PO-20242278,Flowers/Agri,LatAm_Logistics_3,Region_LatAm_South,Colombia,Air,124477,73,Port Strike,High,Flood Plain,AA,Stable,77,110,0,0,On Time,98,68,0.02353589824278754,0,Perfect,Certified,Pass,79,74,5.0,5.8,Good Standing
PO-20242279,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Cameroon,Sea,77609,76,Port Strike,High,Wildfire Zone,BB,High Debt Ratio,52,97,0,0,On Time,94,74,0.02313647087158782,0,Perfect,Certified,Pass,80,76,5.4,4.0,Good Standing
PO-20242280,Textiles,LatAm_Logistics_2,Region_LatAm_South,Peru,Sea,203543,61,Trade Tariffs,Low,Safe Zone,C,Credit Downgrade,87,103,1,16,Raw Material Shortage,100,78,0.019742713803399946,0,Perfect,Certified,Pass,64,91,8.0,9.1,Good Standing
PO-20242281,Industrial Machinery,Euro_Ind_1,Region_EU_Central,Sweden,Sea,157780,10,None,Low,Safe Zone,AA,Stable,54,103,0,0,On Time,97,64,0.01785353762996569,0,Perfect,Certified,Pass,61,85,7.3,4.0,Good Standing
PO-20242282,Robotics,Asia_Tech_2,Region_Asia_Pacific,Japan,Air,125462,34,None,Low,Safe Zone,AA,Stable,82,103,0,0,On Time,97,61,0.022021258348648157,0,Perfect,Certified,Pass,103,86,7.2,1.4,Management Change
PO-20242283,Chemicals,Afro_Trade_1,Region_Africa_West,Senegal,Sea,466567,91,Port Strike,High,Flood Plain,A,Stable,88,100,1,7,Raw Material Shortage,100,58,0.0006069695878175796,0,Perfect,Certified,Pass,84,78,5.2,6.4,Good Standing
PO-20242284,Seafood,US_Supply_Co_1,Region_US_East,Panama,Air,449605,6,None,Low,Safe Zone,AAA,Stable,82,101,1,11,Machinery Breakdown,98,56,0.018685396742397647,0,Perfect,Certified,Pass,93,89,9.8,8.4,Good Standing
PO-20242285,Rubber,Asia_Tech_1,Region_Asia_Pacific,Thailand,Sea,491031,45,None,Low,Safe Zone,A,Stable,56,90,1,16,Machinery Breakdown,100,63,0.01744567843477315,0,Perfect,Certified,Pass,88,83,5.3,2.0,Pricing Conflict
PO-20242286,Textiles,Asia_Tech_6,Region_Asia_Pacific,India,Air,140678,24,None,Low,Safe Zone,AA,Stable,39,97,1,13,Raw Material Shortage,99,50,0.005525598650974756,0,Perfect,Certified,Pass,82,69,6.1,3.3,Management Change
PO-20242287,Fruit,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,83030,66,Trade Tariffs,Low,Safe Zone,AAA,Stable,89,95,0,0,On Time,96,22,0.020562896964885294,0,Perfect,Certified,Pass,75,86,7.1,4.4,Good Standing
PO-20242288,Precision Parts,US_Supply_Co_5,Region_US_East,USA,Air,374673,5,None,Low,Safe Zone,BB,Liquidity Crisis,37,99,0,0,On Time,99,55,0.009849880003237452,0,Perfect,Certified,Pass,90,79,1.4,8.4,Good Standing
PO-20242289,Wood/Lumber,Afro_Trade_2,Region_Africa_West,Cameroon,Sea,255044,69,Border Closure,Low,Safe Zone,AA,Stable,75,114,1,6,Customs Hold,97,54,0.01372558979162837,0,Perfect,Certified,Pass,98,85,3.0,3.8,Management Change
PO-20242290,Raw Materials,US_Supply_Co_4,Region_US_East,Canada,Air,175740,2,None,Low,Safe Zone,C,Pending Lawsuit,44,94,0,0,On Time,98,55,0.020147857435791287,0,Perfect,Certified,Pass,77,81,7.8,7.5,Good Standing
PO-20242291,Coffee Beans,LatAm_Logistics_3,Region_LatAm_South,Colombia,Sea,173307,56,None,Low,Safe Zone,C,Liquidity Crisis,66,97,0,0,On Time,95,43,0.013369339458956644,0,Perfect,Certified,Pass,73,84,5.3,3.3,Management Change
PO-20242292,Auto Parts,Asia_Tech_4,Region_Asia_Pacific,Japan,Sea,244460,43,None,Low,Safe Zone,A,Stable,74,100,0,0,On Time,96,67,0.01835275456134884,0,Perfect,Certified,Pass,47,89,8.3,6.2,Good Standing
PO-20242293,Corn/Wheat,US_Supply_Co_2,Region_US_East,USA,Air,56339,2,None,Low,Safe Zone,A,Stable,73,93,0,0,On Time,100,61,0.023550236955443636,0,Perfect,Certified,Pass,42,85,1.4,4.0,Good Standing
PO-20242294,Soybeans,LatAm_Logistics_3,Region_LatAm_South,Argentina,Air,346292,58,None,Low,Safe Zone,AA,Stable,82,108,0,0,On Time,100,47,0.01826775565579931,0,Perfect,Certified,Pass,93,83,5.5,5.0,Good Standing
PO-20242295,Coffee Beans,Afro_Trade_3,Region_Africa_West,Ivory Coast,Sea,470020,77,Civil Unrest,High,Monsoon Region,BBB,Stable,80,104,1,3,Port Congestion,95,52,0.02114424375894553,0,Perfect,Certified,Pass,87,88,8.4,7.4,Good Standing
PO-20242296,Steel Rolls,Asia_Tech_7,Region_Asia_Pacific,South Korea,Sea,391406,26,None,Low,Safe Zone,BB,Merger Uncertainty,33,95,0,0,On Time,99,65,0.0018919657542189495,0,Perfect,Certified,Pass,81,93,6.0,2.7,Contract Dispute
PO-20242297,Wine/Beverage,Euro_Ind_5,Region_EU_Central,France,Sea,372209,28,None,Low,Safe Zone,AAA,Stable,52,106,1,12,Labor Strike,99,61,0.00807883981543277,0,Perfect,Certified,Pass,93,90,9.4,4.2,Good Standing
PO-20242298,Wood/Lumber,US_Supply_Co_4,Region_US_East,Canada,Air,81374,1,None,Low,Safe Zone,A,Stable,85,111,0,0,On Time,99,42,0.003778066196310345,0,Perfect,Certified,Pass,65,84,9.4,7.8,Good Standing
PO-20242299,Soybeans,LatAm_Logistics_3,Region_LatAm_South,Brazil,Air,253365,57,None,Low,Safe Zone,AA,Stable,86,95,0,0,On Time,100,47,0.0020657928780865227,0,Perfect,Certified,Fail,90,93,3.2,3.6,Management Change
PO-20242300,Coffee Beans,Afro_Trade_2,Region_Africa_West,Ivory Coast,Air,325080,99,Civil Unrest,High,Flood Plain,AA,Stable,88,102,0,0,On Time,98,52,0.019994418341426404,0,Perfect,Certified,Pass,74,70,6.9,1.2,Management Change
PO-20242301,Auto Parts,US_Supply_Co_1,Region_US_East,Mexico,Land,350365,8,None,Low,Safe Zone,AA,Stable,69,97,0,0,On Time,95,70,0.004522367060587973,0,Perfect,Certified,Pass,66,71,5.2,1.5,Slow Response
PO-20242302,Coffee Beans,Afro_Trade_2,Region_Africa_West,Ivory Coast,Sea,52645,83,Sanctions,High,Monsoon Region,A,Stable,71,102,1,7,Port Congestion,100,47,0.015633617859155177,0,Perfect,Certified,Pass,56,71,5.4,7.9,Good Standing
PO-20242303,Gold/Diamonds,Afro_Trade_3,Region_Africa_West,Ghana,Sea,166806,92,Border Closure,High,Earthquake Fault,BBB,Stable,79,95,1,8,Labor Strike,98,61,0.00091444096420715,0,Perfect,Certified,Pass,89,72,4.9,7.3,Good Standing
PO-20242304,Steel Rolls,Asia_Tech_4,Region_Asia_Pacific,South Korea,Sea,358271,23,None,Low,Safe Zone,A,Stable,38,100,1,11,Port Congestion,97,67,0.022411654450401358,0,Perfect,Certified,Pass,72,86,6.0,2.9,Contract Dispute
PO-20242305,Industrial Machinery,Euro_Ind_3,Region_EU_Central,Sweden,Air,105217,36,None,Low,Safe Zone,AA,Stable,39,92,1,4,Customs Hold,99,66,0.0028920329891060194,0,Perfect,Certified,Pass,68,86,6.2,3.8,Lack of Transparency
PO-20242306,Plastic Resins,US_Supply_Co_3,Region_US_East,Mexico,Air,47088,21,None,Low,Safe Zone,AAA,Stable,52,103,0,0,On Time,99,50,0.030362572225386027,1,Contamination,Pending,Pass,52,97,8.7,8.9,Good Standing
PO-20242307,Textiles,Asia_Tech_6,Region_Asia_Pacific,India,Air,303760,40,None,Low,Safe Zone,A,Stable,46,97,0,0,On Time,98,48,0.0036555136431765615,0,Perfect,Certified,Pass,69,76,2.9,3.1,Management Change
PO-20242308,Chemicals,Afro_Trade_2,Region_Africa_West,Senegal,Sea,227696,87,Border Closure,High,Flood Plain,C,High Debt Ratio,53,105,1,8,Port Congestion,100,57,0.00800810786009141,0,Perfect,Certified,Pass,72,78,8.8,8.4,Good Standing
PO-20242309,Microchips,Asia_Tech_5,Region_Asia_Pacific,Japan,Sea,455075,26,None,Low,Safe Zone,AA,Stable,49,98,1,16,Machinery Breakdown,96,55,0.010571822655565433,0,Perfect,Certified,Pass,72,81,6.7,3.9,Slow Response
PO-20242310,Medical Devices,US_Supply_Co_1,Region_US_East,Costa Rica,Land,118806,21,None,Low,Safe Zone,C,Liquidity Crisis,34,99,0,0,On Time,99,51,0.004267084527973033,0,Perfect,Certified,Pass,71,86,4.9,3.1,Slow Response
PO-20242311,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Nigeria,Air,472871,100,Trade Tariffs,High,Wildfire Zone,BBB,Stable,87,101,1,8,Customs Hold,97,58,0.010209123536156712,0,Perfect,Certified,Pass,67,76,2.4,1.2,Pricing Conflict
PO-20242312,Seafood,US_Supply_Co_5,Region_US_East,Panama,Land,56987,2,None,Low,Safe Zone,A,Stable,74,104,0,0,On Time,100,66,0.013245986634705303,0,Perfect,Certified,Pass,80,90,2.7,4.5,Good Standing
PO-20242313,Furniture,Euro_Ind_2,Region_EU_Central,Italy,Air,405792,5,None,Low,Safe Zone,BB,High Debt Ratio,55,100,0,0,On Time,99,62,0.005587483592222115,0,Perfect,Certified,Pass,52,67,3.0,3.4,Pricing Conflict
PO-20242314,Flowers/Agri,LatAm_Logistics_2,Region_LatAm_South,Colombia,Air,403672,68,Trade Tariffs,Low,Safe Zone,BBB,Stable,74,99,0,0,On Time,97,50,0.007133417005602933,0,Perfect,Certified,Pass,68,97,9.1,1.8,Pricing Conflict
PO-20242315,Chemicals,Afro_Trade_1,Region_Africa_West,Senegal,Sea,6510,80,Civil Unrest,High,Earthquake Fault,A,Stable,34,90,1,6,Customs Hold,96,67,0.07604082173426355,1,Concentration Error,Failed,Pass,74,64,3.5,5.5,Good Standing
PO-20242316,Industrial Machinery,Euro_Ind_2,Region_EU_Central,Sweden,Sea,215056,32,None,Low,Safe Zone,A,Stable,58,99,0,0,On Time,97,63,0.018994945362538047,0,Perfect,Certified,Pass,75,80,3.1,2.9,Lack of Transparency
PO-20242317,Raw Materials,US_Supply_Co_1,Region_US_East,Canada,Air,93218,0,None,Low,Safe Zone,A,Stable,45,95,0,0,On Time,96,75,0.009095801594171036,0,Perfect,Certified,Pass,81,88,1.6,4.7,Good Standing
PO-20242318,Oil/Petroleum,Afro_Trade_3,Region_Africa_West,Cameroon,Sea,360009,78,Trade Tariffs,High,Flood Plain,BBB,Stable,51,101,1,16,Raw Material Shortage,97,69,0.024885727081747237,0,Perfect,Certified,Pass,74,106,9.2,5.5,Good Standing
PO-20242319,Flowers/Agri,Euro_Ind_4,Region_EU_Central,Netherlands,Air,28946,1,None,Low,Safe Zone,BB,Pending Lawsuit,63,98,0,0,On Time,99,53,0.009007571766001235,0,Perfect,Certified,Pass,92,81,2.3,3.2,Contract Dispute
PO-20242320,Oil/Petroleum,LatAm_Logistics_2,Region_LatAm_South,Colombia,Air,406188,63,Trade Tariffs,Low,Safe Zone,C,Merger Uncertainty,45,105,0,0,On Time,99,73,0.003820120553385531,0,Perfect,Certified,Pass,65,80,3.4,6.1,Good Standing
PO-20242321,Chemicals,US_Supply_Co_5,Region_US_East,USA,Land,425805,17,None,Low,Safe Zone,A,Stable,49,99,0,0,On Time,96,53,0.01222236093364223,0,Perfect,Certified,Pass,77,83,6.1,8.3,Good Standing
PO-20242322,Consumer Electronics,US_Supply_Co_2,Region_US_East,Mexico,Air,278790,17,None,Low,Safe Zone,A,Stable,60,106,0,0,On Time,98,76,0.003491963591427094,0,Perfect,Certified,Pass,72,90,6.3,9.0,Good Standing
PO-20242323,Raw Cotton,LatAm_Logistics_3,Region_LatAm_South,Brazil,Sea,422830,60,None,Low,Safe Zone,A,Stable,74,103,0,0,On Time,96,53,0.00023973624570210463,0,Perfect,Certified,Pass,63,88,8.4,8.2,Good Standing
PO-20242324,Auto Parts,Euro_Ind_3,Region_EU_Central,Sweden,Sea,202179,19,None,Low,Safe Zone,A,Stable,37,100,1,12,Labor Strike,98,53,0.003469997916813575,0,Perfect,Certified,Pass,69,88,4.5,9.4,Good Standing
PO-20242325,Aerospace Parts,Euro_Ind_4,Region_EU_Central,France,Sea,58957,33,None,Low,Safe Zone,A,Stable,83,106,0,0,On Time,100,66,0.02358516947073717,0,Perfect,Certified,Pass,92,87,6.3,8.6,Good Standing
PO-20242326,Medical Devices,US_Supply_Co_4,Region_US_East,Costa Rica,Air,66916,12,None,Low,Safe Zone,A,Stable,46,104,0,0,On Time,97,48,0.016399652346797716,0,Perfect,Certified,Pass,74,88,3.8,2.8,Lack of Transparency
PO-20242327,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ghana,Sea,234976,90,Sanctions,High,Earthquake Fault,AA,Stable,76,101,0,0,On Time,97,64,0.004478529659323188,0,Perfect,Certified,Pass,83,71,8.5,4.4,Good Standing
PO-20242328,Medical Devices,US_Supply_Co_5,Region_US_East,Costa Rica,Land,479649,8,None,Low,Safe Zone,AAA,Stable,67,103,0,0,On Time,100,46,0.00568286393033039,0,Perfect,Certified,Pass,80,88,5.0,1.4,Slow Response
PO-20242329,Textiles,Euro_Ind_5,Region_EU_Central,Spain,Sea,172402,4,None,Low,Safe Zone,A,Stable,54,96,0,0,On Time,96,59,0.007080120793515177,0,Perfect,Certified,Pass,73,93,6.2,7.5,Good Standing
PO-20242330,Textiles,Euro_Ind_5,Region_EU_Central,Italy,Air,325798,8,None,Low,Safe Zone,AA,Stable,59,99,0,0,On Time,100,71,0.002600235729594544,0,Perfect,Certified,Pass,66,81,7.0,2.1,Management Change
PO-20242331,Silver,US_Supply_Co_3,Region_US_East,Mexico,Land,28951,1,None,Low,Safe Zone,A,Stable,75,89,0,0,On Time,95,69,0.068729028448377,1,Weight Discrepancy,Failed,Pass,52,84,7.0,5.4,Good Standing
PO-20242332,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Nigeria,Sea,461666,85,Civil Unrest,High,Wildfire Zone,AA,Stable,47,98,0,0,On Time,98,57,0.023141410092710653,0,Perfect,Certified,Pass,80,79,9.6,4.0,Good Standing
PO-20242333,Electronics,Asia_Tech_1,Region_Asia_Pacific,Vietnam,Air,22674,51,None,Low,Safe Zone,AA,Stable,61,93,1,20,Machinery Breakdown,100,61,0.018281626994048887,0,Perfect,Certified,Pass,93,89,9.0,1.4,Slow Response
PO-20242334,Consumer Electronics,Asia_Tech_5,Region_Asia_Pacific,South Korea,Sea,252335,23,None,Low,Safe Zone,BB,Liquidity Crisis,39,109,1,9,Machinery Breakdown,99,42,0.005663082779426221,0,Perfect,Certified,Pass,97,72,5.7,8.0,Good Standing
PO-20242335,Auto Parts,Euro_Ind_2,Region_EU_Central,Spain,Air,89710,7,None,Low,Safe Zone,C,Pending Lawsuit,51,104,0,0,On Time,95,71,0.009627913167045619,0,Perfect,Certified,Fail,92,88,6.4,4.3,Good Standing
PO-20242336,Furniture,Euro_Ind_2,Region_EU_Central,Italy,Sea,485960,34,None,Low,Safe Zone,AAA,Stable,38,93,0,0,On Time,97,59,0.024399426147764976,0,Perfect,Certified,Pass,53,87,7.5,5.3,Good Standing
PO-20242337,Industrial Machinery,Euro_Ind_4,Region_EU_Central,Italy,Sea,387636,10,None,Low,Safe Zone,C,Liquidity Crisis,53,95,0,0,On Time,98,60,0.01722847817797053,0,Perfect,Certified,Pass,72,96,5.4,3.8,Contract Dispute
PO-20242338,Steel Rolls,Asia_Tech_4,Region_Asia_Pacific,South Korea,Air,348879,49,None,Low,Safe Zone,AAA,Stable,82,110,0,0,On Time,97,35,0.02378611285741571,0,Perfect,Pending,Pass,85,77,1.3,8.5,Good Standing
PO-20242339,Corn/Wheat,LatAm_Logistics_4,Region_LatAm_South,Argentina,Air,230686,79,Civil Unrest,High,Typhoon Belt,BBB,Stable,64,101,0,0,On Time,96,40,0.0072175679626764995,0,Perfect,Certified,Pass,79,89,4.9,7.6,Good Standing
PO-20242340,Gold/Diamonds,Afro_Trade_3,Region_Africa_West,Ghana,Sea,444735,100,Civil Unrest,High,Earthquake Fault,A,Stable,81,111,0,0,On Time,97,72,0.0018095015622218602,0,Perfect,Certified,Pass,74,84,8.9,3.9,Slow Response
PO-20242341,Auto Parts,US_Supply_Co_1,Region_US_East,Mexico,Air,403091,14,None,Low,Safe Zone,AAA,Stable,45,89,1,20,Raw Material Shortage,98,65,0.0012100314851897138,0,Perfect,Certified,Pass,74,89,3.8,2.1,Pricing Conflict
PO-20242342,Oil/Petroleum,LatAm_Logistics_2,Region_LatAm_South,Colombia,Air,135468,80,Border Closure,High,Typhoon Belt,AA,Stable,73,109,1,15,Customs Hold,98,61,0.01362184329669464,0,Perfect,Pending,Pass,71,77,2.6,6.8,Good Standing
PO-20242343,Bananas/Fruit,US_Supply_Co_4,Region_US_East,Panama,Land,213136,0,None,Low,Safe Zone,A,Stable,45,106,0,0,On Time,97,72,0.006968326789761087,0,Perfect,Certified,Pass,63,78,8.2,8.4,Good Standing
PO-20242344,Electronics,Asia_Tech_6,Region_Asia_Pacific,Thailand,Sea,353925,43,None,Low,Safe Zone,BB,High Debt Ratio,47,93,0,0,On Time,98,53,0.0174622610193027,0,Perfect,Certified,Pass,98,78,7.0,2.6,Management Change
PO-20242345,Lithium Batteries,LatAm_Logistics_2,Region_LatAm_South,Chile,Air,240382,71,Border Closure,High,Wildfire Zone,BBB,Stable,36,98,1,9,Labor Strike,100,72,0.02494869980234574,0,Perfect,Certified,Pass,71,84,8.6,9.6,Good Standing
PO-20242346,Medical Devices,US_Supply_Co_1,Region_US_East,USA,Air,489760,15,None,Low,Safe Zone,A,Stable,67,93,1,20,Customs Hold,94,76,0.020131057167365105,0,Perfect,Certified,Pass,68,97,5.7,4.3,Good Standing
PO-20242347,Auto Parts,Asia_Tech_6,Region_Asia_Pacific,Japan,Air,405032,66,Border Closure,Low,Safe Zone,AAA,Stable,66,96,1,17,Port Congestion,96,59,0.02669515874602537,0,Perfect,Pending,Pass,67,97,1.9,7.6,Good Standing
PO-20242348,Luxury Goods,Euro_Ind_1,Region_EU_Central,France,Air,362546,25,None,Low,Safe Zone,C,Liquidity Crisis,53,95,0,0,On Time,95,67,0.012294869197180465,0,Perfect,Certified,Pass,65,80,5.7,2.4,Management Change
PO-20242349,Auto Parts,US_Supply_Co_5,Region_US_East,Canada,Air,7306,15,None,Low,Safe Zone,AA,Stable,69,106,0,0,On Time,97,66,0.022439925817802603,0,Perfect,Certified,Pass,77,77,2.1,3.7,Pricing Conflict
PO-20242350,Flowers/Agri,LatAm_Logistics_1,Region_LatAm_South,Colombia,Sea,87319,83,Sanctions,High,Typhoon Belt,BBB,Stable,49,98,1,14,Labor Strike,96,69,0.0006919426916102284,0,Perfect,Certified,Pass,95,97,1.8,6.5,Good Standing
PO-20242351,Medical Devices,US_Supply_Co_1,Region_US_East,USA,Air,203434,10,None,Low,Safe Zone,AA,Stable,57,100,1,6,Port Congestion,97,56,0.031570397156372006,1,Packaging Breach,Pending,Pass,69,85,3.7,7.1,Good Standing
PO-20242352,Chemicals,Euro_Ind_2,Region_EU_Central,Netherlands,Sea,91963,16,None,Low,Safe Zone,BB,Credit Downgrade,43,99,1,18,Machinery Breakdown,97,57,0.0053190690218663655,0,Perfect,Certified,Pass,71,84,3.3,5.5,Good Standing
PO-20242353,Wood/Lumber,US_Supply_Co_4,Region_US_East,Canada,Land,120843,18,None,Low,Safe Zone,BBB,Stable,80,104,1,13,Port Congestion,99,100,0.023811923063000368,0,Perfect,Certified,Pass,72,86,4.2,1.4,Contract Dispute
PO-20242354,Seafood,US_Supply_Co_2,Region_US_East,Panama,Air,37232,0,None,Low,Safe Zone,A,Stable,65,102,0,0,On Time,100,57,0.0084999369861284,0,Perfect,Certified,Pass,63,75,4.8,5.0,Good Standing
PO-20242355,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Ivory Coast,Air,207467,90,Sanctions,High,Flood Plain,A,Stable,72,97,0,0,On Time,99,46,0.04201101375751284,1,Fermentation Issue,Failed,Pass,68,93,9.3,1.2,Lack of Transparency
PO-20242356,Microchips,Asia_Tech_6,Region_Asia_Pacific,South Korea,Air,35337,24,None,Low,Safe Zone,BBB,Stable,53,102,0,0,On Time,99,79,0.019843881449847316,0,Perfect,Pending,Pass,83,63,8.4,1.2,Pricing Conflict
PO-20242357,Microchips,Asia_Tech_5,Region_Asia_Pacific,South Korea,Sea,17869,27,None,Low,Safe Zone,A,Stable,75,96,1,12,Customs Hold,100,66,0.02119620508114013,0,Perfect,Certified,Pass,90,78,7.6,2.7,Contract Dispute
PO-20242358,Coffee Beans,Afro_Trade_1,Region_Africa_West,Ivory Coast,Air,264121,91,Civil Unrest,High,Typhoon Belt,BB,Merger Uncertainty,62,96,0,0,On Time,100,38,0.008305419032134451,0,Perfect,Certified,Pass,88,84,2.0,9.3,Good Standing
PO-20242359,Furniture,Euro_Ind_3,Region_EU_Central,Poland,Sea,248061,24,None,Low,Safe Zone,BB,Liquidity Crisis,44,101,1,14,Machinery Breakdown,96,61,0.013430014218289921,0,Perfect,Certified,Pass,61,84,6.7,7.6,Good Standing
PO-20242360,Microchips,Asia_Tech_3,Region_Asia_Pacific,South Korea,Air,483341,63,Port Strike,Low,Safe Zone,A,Stable,69,103,1,15,Customs Hold,94,70,0.071130801584809,1,Calibration Error,Failed,Pass,75,96,7.1,2.2,Pricing Conflict
PO-20242361,Chemicals,Euro_Ind_1,Region_EU_Central,Germany,Sea,440646,0,None,Low,Safe Zone,BBB,Stable,30,97,0,0,On Time,99,50,0.004468202907360774,0,Perfect,Certified,Pass,106,88,2.6,1.7,Contract Dispute
PO-20242362,Industrial Machinery,Euro_Ind_5,Region_EU_Central,Italy,Air,29400,16,None,Low,Safe Zone,AAA,Stable,68,100,0,0,On Time,97,59,0.02465341054539917,0,Perfect,Certified,Pass,105,73,7.0,8.3,Good Standing
PO-20242363,Fish/Seafood,Afro_Trade_1,Region_Africa_West,Senegal,Air,309099,83,Sanctions,High,Flood Plain,AA,Stable,39,102,0,0,On Time,98,47,0.008245034468549987,0,Perfect,Certified,Pass,98,105,5.1,6.8,Good Standing
PO-20242364,Auto Parts,US_Supply_Co_2,Region_US_East,Mexico,Air,298019,7,None,Low,Safe Zone,A,Stable,31,98,1,16,Customs Hold,99,51,0.008831436637806101,0,Perfect,Certified,Pass,85,85,5.1,3.6,Lack of Transparency
PO-20242365,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ghana,Sea,371258,92,Sanctions,High,Monsoon Region,BBB,Stable,65,104,1,10,Machinery Breakdown,98,34,0.02255329994622559,0,Perfect,Certified,Pass,64,81,9.7,7.7,Good Standing
PO-20242366,Chemicals,Euro_Ind_5,Region_EU_Central,Germany,Air,255980,10,None,Low,Safe Zone,AAA,Stable,71,110,0,0,On Time,99,54,0.0058389905103355235,0,Perfect,Certified,Pass,79,97,9.5,6.1,Good Standing
PO-20242367,Consumer Electronics,Asia_Tech_1,Region_Asia_Pacific,South Korea,Air,387905,40,None,Low,Safe Zone,BBB,Stable,67,98,0,0,On Time,98,68,0.009843486381989612,0,Perfect,Certified,Pass,105,88,8.3,2.4,Management Change
PO-20242368,Chemicals,Euro_Ind_4,Region_EU_Central,France,Air,279832,11,None,Low,Safe Zone,A,Stable,38,101,0,0,On Time,96,58,0.00034008972928092077,0,Perfect,Certified,Pass,70,89,8.2,1.9,Lack of Transparency
PO-20242369,Gold/Silver,LatAm_Logistics_2,Region_LatAm_South,Peru,Sea,349082,65,Border Closure,Low,Safe Zone,AA,Stable,62,89,1,9,Machinery Breakdown,98,68,0.009153750980644127,0,Perfect,Certified,Pass,85,79,9.4,4.7,Good Standing
PO-20242370,Wood/Lumber,US_Supply_Co_5,Region_US_East,Canada,Air,405008,0,None,Low,Safe Zone,AAA,Stable,52,110,0,0,On Time,97,74,0.010720194717786525,0,Perfect,Certified,Pass,82,83,2.1,7.3,Good Standing
PO-20242371,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ghana,Air,234473,98,Sanctions,High,Earthquake Fault,C,Merger Uncertainty,47,108,1,4,Raw Material Shortage,96,64,0.014210634540182203,0,Perfect,Certified,Pass,53,83,5.4,1.7,Lack of Transparency
PO-20242372,Microchips,Asia_Tech_1,Region_Asia_Pacific,South Korea,Sea,395073,37,None,Low,Safe Zone,BBB,Stable,45,99,1,4,Port Congestion,99,68,0.017870275987760736,0,Perfect,Certified,Pass,59,98,2.0,5.9,Good Standing
PO-20242373,Electronics,Euro_Ind_4,Region_EU_Central,Netherlands,Air,196897,24,None,Low,Safe Zone,BB,High Debt Ratio,54,94,0,0,On Time,96,84,0.012407181337973703,0,Perfect,Certified,Pass,98,84,2.7,5.2,Good Standing
PO-20242374,Wood/Lumber,US_Supply_Co_5,Region_US_East,Canada,Land,392318,7,None,Low,Safe Zone,AAA,Stable,72,95,1,12,Customs Hold,99,60,0.013907383420418709,0,Perfect,Certified,Pass,65,83,4.7,9.3,Good Standing
